genus,species_only,clade,species,Lineage,Extended_lineage,primary_accession_num,alternate_accession_num,IUCN,Combined_captivity_flag_primary,Combined_captivity_flag_alternate,short_name,FROH_file_name,Het_file_name,MSMC_file_name,Genome_length_file_name,Align_file_name,AlnBin_file_name,ROH_csv_file_name,config_file_name,System,all_SROH,all_NROH,all_FROH_percent,all_aln_SROH,all_aln_NROH,all_aln_FROH_percent,500kb+_SROH,500kb+_NROH,500kb+_FROH_percent,500kb+_aln_SROH,500kb+_aln_NROH,500kb+_aln_FROH_percent,1Mb+_SROH,1Mb+_NROH,1Mb+_FROH_percent,1Mb+_aln_SROH,1Mb+_aln_NROH,1Mb+_aln_FROH_percent,10Mb+_SROH,10Mb+_NROH,10Mb+_FROH_percent,10Mb+_aln_SROH,10Mb+_aln_NROH,10Mb+_aln_FROH_percent,1%+_SROH,1%+_NROH,1%+_FROH_percent,1%+_aln_SROH,1%+_aln_NROH,1%+_aln_FROH_percent,10%+_SROH,10%+_NROH,10%+_FROH_percent,10%+_aln_SROH,10%+_aln_NROH,10%+_aln_FROH_percent,25%+_SROH,25%+_NROH,25%+_FROH_percent,25%+_aln_SROH,25%+_aln_NROH,25%+_aln_FROH_percent,50%+_SROH,50%+_NROH,50%+_FROH_percent,50%+_aln_SROH,50%+_aln_NROH,50%+_aln_FROH_percent,heterozygosity,het_wo_ROH,genome_align_size,genome_align_proportion,num_auto_chromosomes,IDRisk_all,IDRisk_1Mb,IDRisk_10Mb,IDRisk_longplus,IDRisk_over_tenthplus,Genome_size,countries,habitats,criteria,synonyms,Length,Weight,Saltwater,Aqu,Fos,Ter,Arb,Aer,proportion_aln_froh_100_500kb,proportion_aln_froh_1mbplus,proportion_aln_froh_10mbplus,proportion_aln_froh_longplus,proportion_aln_froh_shortmed,proportion_aln_froh_over_tenth_plus,froh_min,froh_max,disparate_species_>25
Carassius,carassius,fishes,Carassius_carassius,Fishes,Ray-finned fishes,GCF_963082965.1,GCA_963082795.1,LC,yes,yes,CarCar,../groups/fishes/Carassius_carassius/heterozygosity/CarCar_FROH.csv,../groups/fishes/Carassius_carassius/heterozygosity/CarCar_whole_genome_mean_heterozygosity.txt,../groups/fishes/Carassius_carassius/heterozygosity/MSMC/Primary_Results/CarCar.msmc2.final.txt,../groups/fishes/Carassius_carassius/heterozygosity/CarCar_Chroms_Lengths.txt,../groups/fishes/Carassius_carassius/heterozygosity/CarCar_Genome_Align.txt,../groups/fishes/Carassius_carassius/heterozygosity/CarCar_alnROH_bins.txt,../groups/fishes/Carassius_carassius/heterozygosity/ROH/CarCar_Auto_ROH_FROH_percent.csv,config_files/fishes/CarCar_config.yml,Freshwater,10251890,86,0.618521756,10153684,86,0.731559016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.914,0.909,1387951454,0.837385272,50,0.006686449,0,0,0,0,1657482523,BY; EE; SK; AT; SI; LU; SE; HU; LV; FR; NO; UZ; CH; MD; LT; GB; KZ; DK; FI; PL; HR; CZ; BA; DE; RS; TR; RO; UA; BE; NL; BG; MK; ME; RU; AM; TCS-AR; AZ; FRA-FR; CN; GE; CHX-OO; YUG-KO; YUG-SE; IT; ITA-IT; TCS-NA; TCS-AB; TCS-AD; TCS-GR; IR; LI; MN; RU-EU; RUC-OO; RUE-OO; RUN-OO; RUW-OO; RUS-OO; ALT-OO; RU-CA; WSB-OO; BLT-KA; KRA-OO; RU-EA; IRK-OO; NCS-KC; AMU-OO; BRY-OO; NCS-DA; NCS-KR; NCS-ST; KAM-OO; NCS-KB; NCS-SO; YAK-OO; NCS-CH; NCS-IN; KHA-OO; TVA-OO; MAG-OO; GRB-OO; KRY-OO; UKR-UK; TUR-OO; TUE-OO; TCS-NK,5_7; 5_1,,Carassius vulgaris;Carassius vulgaris;Carassius oblongus;Cyprinus moles;Cyprinus moles;Carassius gibelio;Carassius linnei;Carassius linnaei;Carassius carassius;Carassius humilis;Carassius vulgaris;Carassius vulgarus;Cyprinus charax,640,3000,0,1,0,0,0,0,1,0,0,0,1,0,0,3.0824197400322504,
Carcharodon,carcharias,sharks,Carcharodon_carcharias,Fishes,Cartilaginous fishes,GCF_017639515.1,GCA_017639455.1,VU,no likely,no likely,CarCar,../groups/sharks/Carcharodon_carcharias/heterozygosity/CarCar_FROH.csv,../groups/sharks/Carcharodon_carcharias/heterozygosity/CarCar_whole_genome_mean_heterozygosity.txt,../groups/sharks/Carcharodon_carcharias/heterozygosity/MSMC/Primary_Results/CarCar.msmc2.final.txt,../groups/sharks/Carcharodon_carcharias/heterozygosity/CarCar_Chroms_Lengths.txt,../groups/sharks/Carcharodon_carcharias/heterozygosity/CarCar_Genome_Align.txt,../groups/sharks/Carcharodon_carcharias/heterozygosity/CarCar_alnROH_bins.txt,../groups/sharks/Carcharodon_carcharias/heterozygosity/ROH/CarCar_Auto_ROH_FROH_percent.csv,config_files/sharks/CarCar_config.yml,Marine,120544056,684,2.960306457,118167685,684,3.570297695,13280391,18,0.326138248,12083318,16,0.365083249,4200099,3,0.103145527,4172687,3,0.126072833,0,0,0,0,0,0,175382,1,0.00430701,175382,1,0.005298961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828089035,0.8155,3309743195,0.812802761,40,0.029565244,0.001043995,0,4.38801147211356e-05,0,4072012737,AL; GI; BA; US; CW; EH; SR; CO; VI; MR; SA; EQG-OO; AE; BB; MX; BJ; TV; BN; GY; TDC-OO; AR; BM; CX; WAK-OO; YT; BR; KI; KN; GF; KH; GM; NLA-BO; ECU-OO; LK; ST; IQ; CN; NLA-SE; HR; CY; VN; NI; SWC-CC; SEL-OO; MA; CM; MM; MO; SC; MH; ID; KM; LY; GU; ASC-OO; TO; KE; SD; AO; AS; JP; PG; BL; SI; AG; RE; IO; KY; HAW-JI; GT; HAW-HI; PR; BH; GQ; MG; HAI-NI; WS; CK; NU; FK; SL; CLM-OO; LR; NR; TN; DT; PN; PA; MDR-OO; FR; DZ; JM; STH-OO; GD; GP; IN; SY; NLA-SA; NF; MZ; DJ; AI; ME; BZ; ZA; PUE-OO; VC; HT; ES; CNY-OO; CI; UY; CGS-OO; TG; GH; TR; MQ; PT; AU; AZO-OO; CPI-CL; FRA-FR; QA; MP; PH; GW; GN; WF; CC; HAW-MI; PW; FJ; CA; DO; CL; TH; CG; HBI-OO; PF; SB; GR; GG; NG; LC; TT; KR; GAL-OO; GA; MC; MS; PE; LB; MT; IT; POR-OO; NA; VG; SN; OM; TL; NC; IR; TC; CU; SO; LIN-US; VU; ER; MV; RU; CR; SV; NZ; SX; SH; SCS-SI; VE; PM; MY; TZ; YE; PK; EC; SG; JE; SPA-SP; HK; BS; KP; FM; BD; GGI-AN; SCS-PI; CV; BQ; DM; UM; MU; MF; HN; AW; TK,9_1; 9_10; 10_1; 10_2; 10_3,A2bd,Squalus carcharias,6400,,1,1,0,0,0,0,0.964688426,0.035311574,0,0.001484179,0.9985158209708518,0,0,6.707682354368798,
Caretta,caretta,reptiles,Caretta_caretta,Reptiles,Turtles,GCA_965140235.1,,VU,no,,CarCar,../groups/reptiles/Caretta_caretta/heterozygosity/CarCar_FROH.csv,../groups/reptiles/Caretta_caretta/heterozygosity/CarCar_whole_genome_mean_heterozygosity.txt,../groups/reptiles/Caretta_caretta/heterozygosity/MSMC/Primary_Results/CarCar.msmc2.final.txt,../groups/reptiles/Caretta_caretta/heterozygosity/CarCar_Chroms_Lengths.txt,../groups/reptiles/Caretta_caretta/heterozygosity/CarCar_Genome_Align.txt,../groups/reptiles/Caretta_caretta/heterozygosity/CarCar_alnROH_bins.txt,../groups/reptiles/Caretta_caretta/heterozygosity/ROH/CarCar_Auto_ROH_FROH_percent.csv,config_files/reptiles/CarCar_config.yml,Marine,170052118,780,7.677629404,169680305,780,7.95461441,40188010,34,1.814435779,40170195,34,1.883179147,21469425,6,0.969316293,21469212,6,1.006476875,0,0,0,0,0,0,25929145,24,1.170666784,25899234,24,1.214156351,3334080,1,0.150529326,3333883,1,0.156292469,0,0,0,0,0,0,0,0,0,0,0,0,0.845423946,0.818,2133105343,0.963068999,28,0.067250215,0.008508997,0,0.010264769,0.001321334,2214903964,KR; YE; AE; SY; QA; PK; LB; KW; IR; TZ; ER; CV; AO; LK; PH; MM; ID; CN; BD; VE; UY; CO; VG; TC; BR; LC; PG; NC; PR; AU; MS; JM; HT; GP; MX; HN; GT; CR; BZ; BS; CNY-OO; ES; IT; GR; FR; AL; NI; PA; DZ; EG; LY; MA; TN; KY; CU; US; DO; GD; MG; MZ; NA; SN; ZA; BH; CY; IL; OM; TR; JP; HR; AI; MT; ME; SI; AW; BB; BM; BQ; CW; NLA-BO; FJ; PF; NZ; NU; SB; TK; TO; BL; AR; KN; VC; TT; CL; EC; GF; VI; PE; SR; MY; VN; KM; DJ; KE; MU; SL; SO; PT,12_2; 10_1; 9_10; 9_9; 9_8; 9_6; 9_5; 9_4; 9_3; 9_2; 9_1,A2b,Testudo caretta,968,93200,,1,0,0,0,0,0.873472575,0.1265274246177239,0,0.1526354752839465,0.8473645247160535,0.019648026,,,
Cariama,cristata,birds,Cariama_cristata,Birds,Birds,GCA_009819825.1,GCA_009819485.1,LC,yes,yes,CarCri,../groups/birds/Cariama_cristata/heterozygosity/CarCri_FROH.csv,../groups/birds/Cariama_cristata/heterozygosity/CarCri_whole_genome_mean_heterozygosity.txt,../groups/birds/Cariama_cristata/heterozygosity/MSMC/Primary_Results/CarCri.msmc2.final.txt,../groups/birds/Cariama_cristata/heterozygosity/CarCri_Chroms_Lengths.txt,../groups/birds/Cariama_cristata/heterozygosity/CarCri_Genome_Align.txt,../groups/birds/Cariama_cristata/heterozygosity/CarCri_alnROH_bins.txt,../groups/birds/Cariama_cristata/heterozygosity/ROH/CarCri_Auto_ROH_FROH_percent.csv,config_files/birds/CarCri_config.yml,Terrestrial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7935,2.7935,840306752,0.703201637,50,0,0,0,0,0,1194972691,BR; AR; UY; BO; PY,2_1; 1_5,,,715,1400,,0,0,1,0,0,,,,,,,0,0,
Castor,canadensis,mammals,Castor_canadensis,Mammals,Mammals,GCA_047511655.1,,LC,no,,CasCan,../groups/mammals/Castor_canadensis/heterozygosity/CasCan_FROH.csv,../groups/mammals/Castor_canadensis/heterozygosity/CasCan_whole_genome_mean_heterozygosity.txt,../groups/mammals/Castor_canadensis/heterozygosity/MSMC/Primary_Results/CasCan.msmc2.final.txt,../groups/mammals/Castor_canadensis/heterozygosity/CasCan_Chroms_Lengths.txt,../groups/mammals/Castor_canadensis/heterozygosity/CasCan_Genome_Align.txt,../groups/mammals/Castor_canadensis/heterozygosity/CasCan_alnROH_bins.txt,../groups/mammals/Castor_canadensis/heterozygosity/ROH/CasCan_Auto_ROH_FROH_percent.csv,config_files/mammals/CasCan_config.yml,Freshwater,324862626,249,11.60102021,319716580,249,12.72398641,294817380,88,10.52808822,289839750,87,11.53495712,278254085,65,9.936603987,273037233,64,10.86625549,103468121,7,3.694902605,82345540,5,3.27716358,253453141,48,9.050948852,252430580,50,10.04615797,46058332,2,1.644767966,45807462,2,1.823031899,0,-1,0,0,-1,0,0,-1,0,0,-1,0,1.206,1.191,2512707651,0.897301503,19,0.153451276,0.131047041,0.039522593,0.121156665,0.021985765,2800293595,AGS-TF; RU; AR; FI; MX; US; MXE-TA; CA; BE; DE; LU,5_5; 5_1; 1_1; 1_4; 5_7,,,760,27000,,1,0,1,0,0,0.146002272,0.853997728,0.2575579283376549,0.7895448525065587,0.2104551474934413,0.1432752158177098,0.2980915171007886,57.77889524634874,
Catharus,ustulatus,birds,Catharus_ustulatus,Birds,Birds,GCF_009819885.2,GCA_009819505.2,LC,no,no,CatUst,../groups/birds/Catharus_ustulatus/heterozygosity/CatUst_FROH.csv,../groups/birds/Catharus_ustulatus/heterozygosity/CatUst_whole_genome_mean_heterozygosity.txt,../groups/birds/Catharus_ustulatus/heterozygosity/MSMC/Primary_Results/CatUst.msmc2.final.txt,../groups/birds/Catharus_ustulatus/heterozygosity/CatUst_Chroms_Lengths.txt,../groups/birds/Catharus_ustulatus/heterozygosity/CatUst_Genome_Align.txt,../groups/birds/Catharus_ustulatus/heterozygosity/CatUst_alnROH_bins.txt,../groups/birds/Catharus_ustulatus/heterozygosity/ROH/CatUst_Auto_ROH_FROH_percent.csv,config_files/birds/CatUst_config.yml,Terrestrial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0855,8.0855,810903761,0.730890199,40,0,0,0,0,0,1109474121,US; CA; PA; NI; MX; HN; GT; SV; CR; BZ; JM; CU; CO,1_6; 14_2; 14_3; 14_4; 14_5; 1_1; 3_6; 3_8; 4_5; 5_1; 1_4; 6; 1_5,,,180,30.3,,0,0,1,0,0,,,,,,,0,0,
Centroberyx,gerrardi,fishes,Centroberyx_gerrardi,Fishes,Ray-finned fishes,GCA_048128805.1,,DD/NE,no,,CenGer,../groups/fishes/Centroberyx_gerrardi/heterozygosity/CenGer_FROH.csv,../groups/fishes/Centroberyx_gerrardi/heterozygosity/CenGer_whole_genome_mean_heterozygosity.txt,../groups/fishes/Centroberyx_gerrardi/heterozygosity/MSMC/Primary_Results/CenGer.msmc2.final.txt,../groups/fishes/Centroberyx_gerrardi/heterozygosity/CenGer_Chroms_Lengths.txt,../groups/fishes/Centroberyx_gerrardi/heterozygosity/CenGer_Genome_Align.txt,../groups/fishes/Centroberyx_gerrardi/heterozygosity/CenGer_alnROH_bins.txt,../groups/fishes/Centroberyx_gerrardi/heterozygosity/ROH/CenGer_Auto_ROH_FROH_percent.csv,config_files/fishes/CenGer_config.yml,,974200,7,0.127593084,908446,7,0.142297143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.193,2.193,638414787,0.836145676,24,0.003120576,0,0,0,0,763521005,,,,,660,,1,1,0,0,0,0,1,0,0,0,1,0,0,1.5019287143804851,
Cervus,elaphus,mammals,Cervus_elaphus,Mammals,Mammals,GCF_910594005.1,GCA_910593805.1,LC,no,no,CerEla,../groups/mammals/Cervus_elaphus/heterozygosity/CerEla_FROH.csv,../groups/mammals/Cervus_elaphus/heterozygosity/CerEla_whole_genome_mean_heterozygosity.txt,../groups/mammals/Cervus_elaphus/heterozygosity/MSMC/Primary_Results/CerEla.msmc2.final.txt,../groups/mammals/Cervus_elaphus/heterozygosity/CerEla_Chroms_Lengths.txt,../groups/mammals/Cervus_elaphus/heterozygosity/CerEla_Genome_Align.txt,../groups/mammals/Cervus_elaphus/heterozygosity/CerEla_alnROH_bins.txt,../groups/mammals/Cervus_elaphus/heterozygosity/ROH/CerEla_Auto_ROH_FROH_percent.csv,config_files/mammals/CerEla_config.yml,Terrestrial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.703,2.703,2181586408,0.787059758,33,0,0,0,0,0,2771818003,TR; SY; PL; NO; NL; ME; MK; LU; LT; LV; IT; IE; HU; GR; AL; AT; BE; BA; BG; HR; CZ; DK; EE; FR; FRA-FR; DE; RO; RS; SK; SI; SE; CH; DZ; MA; TN; BY; MD; RU; UA; AU; NZ; AR; CL; AM; AZ; GE; IR; IL; JO; LB,6; 1_4; 4_4; 1_1; 3_4; 14_2,,,2650,250000,,0,0,1,0,0,,,,,,,0,0,
Chaetodon,trifascialis,fishes,Chaetodon_trifascialis,Fishes,Ray-finned fishes,GCF_039877785.1,,NT,no,,ChaTri,../groups/fishes/Chaetodon_trifascialis/heterozygosity/ChaTri_FROH.csv,../groups/fishes/Chaetodon_trifascialis/heterozygosity/ChaTri_whole_genome_mean_heterozygosity.txt,../groups/fishes/Chaetodon_trifascialis/heterozygosity/MSMC/Primary_Results/ChaTri.msmc2.final.txt,../groups/fishes/Chaetodon_trifascialis/heterozygosity/ChaTri_Chroms_Lengths.txt,../groups/fishes/Chaetodon_trifascialis/heterozygosity/ChaTri_Genome_Align.txt,../groups/fishes/Chaetodon_trifascialis/heterozygosity/ChaTri_alnROH_bins.txt,../groups/fishes/Chaetodon_trifascialis/heterozygosity/ROH/ChaTri_Auto_ROH_FROH_percent.csv,config_files/fishes/ChaTri_config.yml,Marine,340382,3,0.051624011,332546,3,0.053486089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.921,1.92,621742976,0.94296602,24,0.001027468,0,0,0,0,659348230,SB; CK; SA; CN; PG; PF; LK; CC; WF; LIN-KI; PH; NCB-OO; GU; SO; KM; SG; WS; CX; SC; SD; AND-AN; KE; MCI-OO; MP; YE; PHX-OO; NFK-LH; MM; AU; IO; IN; MY; MZ; UM; IL; VU; ZA; RE; VN; MG; MH; ID; HAW-HI; DJ; MV; MU; AS; LIN-US; NF; PW; ER; EG; TZ; YT; NC; TW; TV; JP; TF; JO; TK; HAW-JI; TH; TO; NU; NR; OM; BD; FJ; KI; HBI-OO; FM; US,9_8,,Megaprotodon trifascialis;Megaprotodon strigangulus;Chaetodon tearlachi;Chaetodon bifascialis;Chaetodon striangulus;Eteira taunayi;Chaetodon strigangulus;Chaetodon triangularis;Chaetodon leachii;Chaetodon strigangulus,180,,1,1,0,0,0,0,1,0,0,0,1,0,0,0.4065801985270609,
Chanos,chanos,fishes,Chanos_chanos,Fishes,Ray-finned fishes,GCF_902362185.1,GCA_902362175.1,LC,no,no,ChaCha,../groups/fishes/Chanos_chanos/heterozygosity/ChaCha_FROH.csv,../groups/fishes/Chanos_chanos/heterozygosity/ChaCha_whole_genome_mean_heterozygosity.txt,../groups/fishes/Chanos_chanos/heterozygosity/MSMC/Primary_Results/ChaCha.msmc2.final.txt,../groups/fishes/Chanos_chanos/heterozygosity/ChaCha_Chroms_Lengths.txt,../groups/fishes/Chanos_chanos/heterozygosity/ChaCha_Genome_Align.txt,../groups/fishes/Chanos_chanos/heterozygosity/ChaCha_alnROH_bins.txt,../groups/fishes/Chanos_chanos/heterozygosity/ROH/ChaCha_Auto_ROH_FROH_percent.csv,config_files/fishes/ChaCha_config.yml,Marine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,3.7,500163158,0.76233295,16,0,0,0,0,0,656095421,UZ; AE; QA; KW; IQ; BH; HAW-HI; CAL-OO; TW; JP; HK; SA; PK; OM; IR; TZ; SD; ZA; SO; SC; RE; MZ; PG; PW; MP; NF; NZ; NC; FM; MH; KI; GU; PF; FJ; CR; SV; GT; HN; MX; NI; PA; US; AS; AU; CC; CK; WS; SB; TO; TV; UM; VU; EC; PE; KH; IN; CN; ID; MY; MV; MM; PH; LK; TH; VN; KM; DJ; KE; MG; MU,9_10; 9_1; 5_6; 5_5; 5_1,,Mugil chanos;Chanos aldrovandi;Chanos arabicus;Butirinus argenteus;Chanos chloropterus;Chanos cyprinella;Lutodira elongata;Chanos gardineri;Lutodeira indica;Chanos lubina;Butirinus maderaspatensis;Chanos mento;Lutodeira mossambica;Chanos nuchalis;Chanos oriental;Chanos orientalis;Lutodeira orientalis;Cyprinus pala;Mugil salmoneus;Chanos salmonoides;Cyprinus tolo;Leuciscus zeylonicus,1800,14000,1,1,0,0,0,0,,,,,,,0,0,
Chelmon,rostratus,fishes,Chelmon_rostratus,Fishes,Ray-finned fishes,GCF_017976325.1,GCA_017976315.1,LC,no,no,CheRos,../groups/fishes/Chelmon_rostratus/heterozygosity/CheRos_FROH.csv,../groups/fishes/Chelmon_rostratus/heterozygosity/CheRos_whole_genome_mean_heterozygosity.txt,../groups/fishes/Chelmon_rostratus/heterozygosity/MSMC/Primary_Results/CheRos.msmc2.final.txt,../groups/fishes/Chelmon_rostratus/heterozygosity/CheRos_Chroms_Lengths.txt,../groups/fishes/Chelmon_rostratus/heterozygosity/CheRos_Genome_Align.txt,../groups/fishes/Chelmon_rostratus/heterozygosity/CheRos_alnROH_bins.txt,../groups/fishes/Chelmon_rostratus/heterozygosity/ROH/CheRos_Auto_ROH_FROH_percent.csv,config_files/fishes/CheRos_config.yml,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.281,1.281,558700607,0.867488785,24,0,0,0,0,0,644043608,SB; TW; JP; HK; MY; SG; VN; TH; AU; MM; PH; ID; LK; KH; PG,9_5; 9_8_2; 9_2; 9_8_4; 9_8,,Chaelmo rostratus;Chelmo rostratus;Chelmon lol;Chaetodon rostratus;Chaetodon enceladus,200,,1,1,0,0,0,0,,,,,,,0,0,
Chelon,labrosus,fishes,Chelon_labrosus,Fishes,Ray-finned fishes,GCA_963514085.1,GCA_963514105.1,NT,no,no,CheLab,../groups/fishes/Chelon_labrosus/heterozygosity/CheLab_FROH.csv,../groups/fishes/Chelon_labrosus/heterozygosity/CheLab_whole_genome_mean_heterozygosity.txt,../groups/fishes/Chelon_labrosus/heterozygosity/MSMC/Primary_Results/CheLab.msmc2.final.txt,../groups/fishes/Chelon_labrosus/heterozygosity/CheLab_Chroms_Lengths.txt,../groups/fishes/Chelon_labrosus/heterozygosity/CheLab_Genome_Align.txt,../groups/fishes/Chelon_labrosus/heterozygosity/CheLab_alnROH_bins.txt,../groups/fishes/Chelon_labrosus/heterozygosity/ROH/CheLab_Auto_ROH_FROH_percent.csv,config_files/fishes/CheLab_config.yml,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.097,4.097,534620196,0.771229415,24,0,0,0,0,0,693205142,ES; FO; SN; GR; LY; GB; IM; GG; LB; SI; GI; HR; IL; TN; JE; NO; MC; IT; EH; MA; PS; FR; BE; ME; DE; NL; IS; DZ; AL; BA; DK; GM; CY; EG; PT; TR; MR; IE; SY; FRA-FR; IRE-NI; SPA-SP; KRY-OO; GRB-OO; CV; SIC-SI; POR-OO; NCS-KR; COR-OO; EAI-OO; ITA-IT; SAR-OO; MDR-OO; AZO-OO; SEL-OO; KRI-OO; BAL-OO; GE; TCS-AB; TCS-GR; CNY-OO; UKR-UK; RU-EU; TCS-AD; TUR-OO; GRC-OO; RU; MOR-SP; TUE-OO; UA; RUS-OO; EGY-OO; MT,9_1; 13_4; 9_10; 5_1,A2cd+4cd,Mugil labrosus;Mugil chelo;Mugil corrugatus;Mugil septentrionalis,750,4500,1,1,0,0,0,0,,,,,,,0,0,
Chelonia,mydas,reptiles,Chelonia_mydas,Reptiles,Turtles,GCF_015237465.2,GCA_015220195.2,LC,no,no,CheMyd,../groups/reptiles/Chelonia_mydas/heterozygosity/CheMyd_FROH.csv,../groups/reptiles/Chelonia_mydas/heterozygosity/CheMyd_whole_genome_mean_heterozygosity.txt,../groups/reptiles/Chelonia_mydas/heterozygosity/MSMC/Primary_Results/CheMyd.msmc2.final.txt,../groups/reptiles/Chelonia_mydas/heterozygosity/CheMyd_Chroms_Lengths.txt,../groups/reptiles/Chelonia_mydas/heterozygosity/CheMyd_Genome_Align.txt,../groups/reptiles/Chelonia_mydas/heterozygosity/CheMyd_alnROH_bins.txt,../groups/reptiles/Chelonia_mydas/heterozygosity/ROH/CheMyd_Auto_ROH_FROH_percent.csv,config_files/reptiles/CheMyd_config.yml,Marine,11991349,19,0.562952908,2597434,19,0.16094488,10472675,12,0.491656347,0,0,0,4719614,4,0.221569769,0,0,0,0,0,0,0,0,0,3425562,4,0.160818444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.731,2.729,1613865563,0.7576548,28,0.004395405,0,0,0,0,2130080300,MDR-OO; AI; PT; MXT-QR; MV; BM; ER; YE; TO; NWG-IJ; VNA-OO; TH; CO; DM; HT; LEE-AV; SC; AZO-OO; NLA-BO; LSI-LS; CU; PW; VI; NZ; HAW-MI; NLA-SE; MXE-TA; PH; BH; EC; SUM-OO; CC; IL; BOR-SR; JAP-HN; MG; SD; SA; MM; LIN-US; KM; YT; CY; BOR-KA; KER-OO; NLA-SA; GQ; GH; NC; TV; NTA-OO; AG; ES; CNY-OO; BS; AO; QLD-CS; TR; CK; KY; WAU-AC; GGI-BI; JAW-OO; GT; SG; MXT-YU; MF; SH; SR; NG; TG; ASC-OO; SL; MXN-SO; MXT-TB; SX; CD; SUL-OO; LDV-OO; MP; TZ; GW; IR; TK; SB; MXN-BC; BZ; OM; JM; ST; DO; KI; ZA; QA; GN; NZN-OO; IO; OGA-OO; MQ; DJ; TW; GD; MXT-CA; MZ; CG; CW; SO; LSI-BA; GP; NI; CR; GU; MXN-SI; MXG-VC; BOR-SB; QLD-QU; VN; BB; MX; NNS-OO; TC; NZS-OO; UM; ROD-OO; PF; PN; FM; MXI-RG; FLA-OO; PE; VE; SV; MXS-MI; HAW-HI; GY; AE; US; AU; LK; KW; BJ; CM; GF; MS; VG; CV; JP; WAU-WA; PR; GM; CI; SN; WF; BD; MU; NCB-OO; GA; MLY-PM; HN; PA; EH; VC; IND-GU; EG; KE; MCI-OO; LC; CL; BQ; TL; PK; NU; WS; AND-AN; ID; MR; TF; GAL-OO; CN; KN; AS; CX; MOL-OO; LR; KH; PG; VU; IN; NA; FJ; MY; BR; TT; MH; IE; GB; BA; AL; LY; LB; HR; PS; AW; BO; GR; BL; IT; MT; TN; ME; SY; NR; BN; KR,13_3; 9_7; 9_9; 10_1; 12_2,,Testudo mydas,1007,208800,,1,0,0,0,0,1,0,0,0,1,0,0,3.073197174241031,
Chionomys,nivalis,mammals,Chionomys_nivalis,Mammals,Mammals,GCF_950005125.1,GCA_950005115.1,LC,no,no,ChiNiv,../groups/mammals/Chionomys_nivalis/heterozygosity/ChiNiv_FROH.csv,../groups/mammals/Chionomys_nivalis/heterozygosity/ChiNiv_whole_genome_mean_heterozygosity.txt,../groups/mammals/Chionomys_nivalis/heterozygosity/MSMC/Primary_Results/ChiNiv.msmc2.final.txt,../groups/mammals/Chionomys_nivalis/heterozygosity/ChiNiv_Chroms_Lengths.txt,../groups/mammals/Chionomys_nivalis/heterozygosity/ChiNiv_Genome_Align.txt,../groups/mammals/Chionomys_nivalis/heterozygosity/ChiNiv_alnROH_bins.txt,../groups/mammals/Chionomys_nivalis/heterozygosity/ROH/ChiNiv_Auto_ROH_FROH_percent.csv,config_files/mammals/ChiNiv_config.yml,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.881,2.881,1765902749,0.753349864,26,0,0,0,0,0,2344067257,,,,,140,65,,0,0,1,0,0,,,,,,,0,0,
