genus,species_only,clade,species,Lineage,Extended_lineage,primary_accession_num,alternate_accession_num,IUCN,zoo_flag,short_name,FROH_file_name,Het_file_name,MSMC_file_name,Genome_length_file_name,Align_file_name,AlnBin_file_name,ROH_csv_file_name,config_file_name,System,all_SROH,all_NROH,all_FROH_percent,all_aln_SROH,all_aln_NROH,all_aln_FROH_percent,500kb+_SROH,500kb+_NROH,500kb+_FROH_percent,500kb+_aln_SROH,500kb+_aln_NROH,500kb+_aln_FROH_percent,1Mb+_SROH,1Mb+_NROH,1Mb+_FROH_percent,1Mb+_aln_SROH,1Mb+_aln_NROH,1Mb+_aln_FROH_percent,10Mb+_SROH,10Mb+_NROH,10Mb+_FROH_percent,10Mb+_aln_SROH,10Mb+_aln_NROH,10Mb+_aln_FROH_percent,1%+_SROH,1%+_NROH,1%+_FROH_percent,1%+_aln_SROH,1%+_aln_NROH,1%+_aln_FROH_percent,10%+_SROH,10%+_NROH,10%+_FROH_percent,10%+_aln_SROH,10%+_aln_NROH,10%+_aln_FROH_percent,25%+_SROH,25%+_NROH,25%+_FROH_percent,25%+_aln_SROH,25%+_aln_NROH,25%+_aln_FROH_percent,50%+_SROH,50%+_NROH,50%+_FROH_percent,50%+_aln_SROH,50%+_aln_NROH,50%+_aln_FROH_percent,heterozygosity,het_wo_ROH,genome_align_size,genome_align_proportion,num_auto_chromosomes,IDRisk_1Mb,IDRisk_10Mb,IDRisk_longplus,IDRisk_over_tenthplus,Genome_size,countries,habitats,criteria,synonyms,Length,Weight,Saltwater,Aqu,Fos,Ter,Arb,Aer,proportion_aln_froh_100_500kb,proportion_aln_froh_1mbplus,proportion_aln_froh_10mbplus,proportion_aln_froh_longplus,proportion_aln_froh_shortmed,proportion_aln_froh_over_tenth_plus,froh_min,froh_max,disparate_species_>25
Xenopus,petersii,amphibians,Xenopus_petersii,Amphibians,Amphibians,GCA_038501925.1,,LC,likely,XenPet,../groups/amphibians/Xenopus_petersii/heterozygosity/XenPet_FROH.csv,../groups/amphibians/Xenopus_petersii/heterozygosity/XenPet_whole_genome_mean_heterozygosity.txt,../groups/amphibians/Xenopus_petersii/heterozygosity/MSMC/Primary_Results/XenPet.msmc2.final.txt,../groups/amphibians/Xenopus_petersii/heterozygosity/XenPet_Chroms_Lengths.txt,../groups/amphibians/Xenopus_petersii/heterozygosity/XenPet_Genome_Align.txt,../groups/amphibians/Xenopus_petersii/heterozygosity/XenPet_alnROH_bins.txt,../groups/amphibians/Xenopus_petersii/heterozygosity/ROH/XenPet_Auto_ROH_FROH_percent.csv,config_files/amphibians/XenPet_config.yml,,302909570.0,416.0,10.6965885348701,237816353.0,416.0,25.6587273658248,233952557.0,116.0,8.26152253594944,171706601.0,99.0,18.5259457829272,199534819.0,65.0,7.0461354430723,141307257.0,56.0,15.2460683903245,25809419.0,1.0,0.911403147041738,6096625.0,0.0,0.657783355742033,170649566.0,44.0,6.02611594990599,114481986.0,83.0,12.3518085700027,25809419.0,1.0,0.911403147041738,6096625.0,1.0,0.657783355742033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.915,0.881,926843914.0,0.327294643880237,18,0.139501525771469,0.0060187177050396,0.113019048415524,0.0060187177050396,2831833430.0,TZ; NA; CD; CG; AO; GA,1_6; 3_5; 2_2; 2_1; 15_9; 15_5; 15_2; 15_1; 14_6; 14_5; 14_4; 14_2; 14_1; 3_6; 4_5; 4_6; 4_7; 5_1; 5_2; 5_4; 5_5; 5_6; 5_7; 5_8; 5_9,,,80.0,32.79,,1.0,0.0,1.0,1.0,0.0,0.4058135396601571,0.5941864603398429,0.025635852720355234,0.48138819957431866,0.5186118004256813,0.025635852720355234,0.0,100.30765863915975,
Ascaphus,truei,amphibians,Ascaphus_truei,Amphibians,Amphibians,GCA_040206685.1,,LC,no,AscTru,../groups/amphibians/Ascaphus_truei/heterozygosity/AscTru_FROH.csv,../groups/amphibians/Ascaphus_truei/heterozygosity/AscTru_whole_genome_mean_heterozygosity.txt,../groups/amphibians/Ascaphus_truei/heterozygosity/MSMC/Primary_Results/AscTru.msmc2.final.txt,../groups/amphibians/Ascaphus_truei/heterozygosity/AscTru_Chroms_Lengths.txt,../groups/amphibians/Ascaphus_truei/heterozygosity/AscTru_Genome_Align.txt,../groups/amphibians/Ascaphus_truei/heterozygosity/AscTru_alnROH_bins.txt,../groups/amphibians/Ascaphus_truei/heterozygosity/ROH/AscTru_Auto_ROH_FROH_percent.csv,config_files/amphibians/AscTru_config.yml,Freshwater,14667658.0,33.0,0.446373172771395,11174639.0,33.0,0.687397635803779,10442237.0,9.0,0.317783143056707,7232790.0,7.0,0.444918421638964,8409716.0,6.0,0.255928493357724,6055201.0,2.0,0.372480117855859,0.0,0.0,0.0,0.0,0.0,0.0,2512465.0,3.0,0.0764605347034328,1970145.0,4.0,0.12119165685716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.104,3.099,1625644084.0,0.494723770878847,23,0.0115617828582459,0.0,0.0037617890288462,0.0,3285963157.0,US; BRC-OO; CAL-OO; ORE-OO; CA; WAS-OO,5_1; 1_4,,,50.0,5.49,,1.0,0.0,1.0,0.0,0.0,0.4581300568188377,0.5418699431811622,0.0,0.17630502426073916,0.8236949757392609,0.0,0.0,4.122341822125855,
Rhinophrynus,dorsalis,amphibians,Rhinophrynus_dorsalis,Amphibians,Amphibians,GCA_037306005.1,,LC,no,RhiDor,../groups/amphibians/Rhinophrynus_dorsalis/heterozygosity/RhiDor_FROH.csv,../groups/amphibians/Rhinophrynus_dorsalis/heterozygosity/RhiDor_whole_genome_mean_heterozygosity.txt,../groups/amphibians/Rhinophrynus_dorsalis/heterozygosity/MSMC/Primary_Results/RhiDor.msmc2.final.txt,../groups/amphibians/Rhinophrynus_dorsalis/heterozygosity/RhiDor_Chroms_Lengths.txt,../groups/amphibians/Rhinophrynus_dorsalis/heterozygosity/RhiDor_Genome_Align.txt,../groups/amphibians/Rhinophrynus_dorsalis/heterozygosity/RhiDor_alnROH_bins.txt,../groups/amphibians/Rhinophrynus_dorsalis/heterozygosity/ROH/RhiDor_Auto_ROH_FROH_percent.csv,config_files/amphibians/RhiDor_config.yml,Terrestrial,1488804841.0,1523.0,31.7837319701269,1439006189.0,1523.0,41.3759731154287,1290123888.0,390.0,27.5421940708547,1242693455.0,373.0,35.7313619481585,1223531140.0,296.0,26.1205396032587,1179949691.0,285.0,33.9272805534643,246355816.0,16.0,5.25932412992866,240148485.0,16.0,6.90502746619593,630414529.0,76.0,13.4583968751414,612836661.0,98.0,17.6209896826824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.689,1.598,3477878780.0,0.742474526707372,11,0.573031768548011,0.116625913904049,0.297618515740506,0.0,4684172527.0,SV; BZ; US; CR; MX; HN; NI; GT; MXC-PU; MXS-OA; MXS-GR; MXT-CI; MXT-YU; MXG-VC; MXE-TA; MXT-TB; MXT-CA,1_5; 3_5; 14_4; 15_8; 5_8; 2_1; 1_6; 15_9; 4_4; 14_2; 5_5,,Rhinophrynus rostratus,89.0,90.0,,0.0,1.0,0.0,0.0,0.0,0.18002458917846828,0.8199754108215317,0.16688495632314476,0.42587493068801574,0.5741250693119843,0.0,7.497892702768941,68.28905967255393,
Bombina,variegata,amphibians,Bombina_variegata,Amphibians,Amphibians,GCA_964205295.1,,LC,no,BomVar,../groups/amphibians/Bombina_variegata/heterozygosity/BomVar_FROH.csv,../groups/amphibians/Bombina_variegata/heterozygosity/BomVar_whole_genome_mean_heterozygosity.txt,../groups/amphibians/Bombina_variegata/heterozygosity/MSMC/Primary_Results/BomVar.msmc2.final.txt,../groups/amphibians/Bombina_variegata/heterozygosity/BomVar_Chroms_Lengths.txt,../groups/amphibians/Bombina_variegata/heterozygosity/BomVar_Genome_Align.txt,../groups/amphibians/Bombina_variegata/heterozygosity/BomVar_alnROH_bins.txt,../groups/amphibians/Bombina_variegata/heterozygosity/ROH/BomVar_Auto_ROH_FROH_percent.csv,config_files/amphibians/BomVar_config.yml,,1588380553.0,8256.0,18.4821436795371,1491689375.0,8256.0,23.3671923741284,193150950.0,265.0,2.24747375746742,151676219.0,189.0,2.37599559757769,39827710.0,30.0,0.463428903896267,21856026.0,11.0,0.34237286437463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.802,0.741,6383691079.0,0.742796148599392,12,0.0027458303722845,0.0,0.0,0.0,8594135943.0,AL; AT; LU; RO; BE; BA; SK; BG; GB; ME; RS; YUG-SE; HR; CZ; UA; TR; FR; MK; GRB-OO; SI; HU; FRA-FR; TUE-OO; IT; DE; LI; PL; UKR-UK; GR; ITA-IT; CH; GRC-OO; YUG-KO,14_1; 14_2; 1_4; 5_8; 5_9; 14_5; 15_2; 15_5; 5_7; 15_8; 15_9; 5_4; 5_13; 3_4; 4_4; 5_1; 5_2; 5_12,,Rana variegata;Bombinator pachypus;Bombina pachypus,50.0,6.77,,1.0,1.0,1.0,0.0,0.0,0.9853481385828065,0.014651861417193495,0.0,0.0,1.0,0.0,21.681311162926402,31.128571419387978,
Alligator,mississippiensis,reptiles,Alligator_mississippiensis,Reptiles,Crocodilians,GCF_030867095.1,,LC,no,AllMis,../groups/reptiles/Alligator_mississippiensis/heterozygosity/AllMis_FROH.csv,../groups/reptiles/Alligator_mississippiensis/heterozygosity/AllMis_whole_genome_mean_heterozygosity.txt,../groups/reptiles/Alligator_mississippiensis/heterozygosity/MSMC/Primary_Results/AllMis.msmc2.final.txt,../groups/reptiles/Alligator_mississippiensis/heterozygosity/AllMis_Chroms_Lengths.txt,../groups/reptiles/Alligator_mississippiensis/heterozygosity/AllMis_Genome_Align.txt,../groups/reptiles/Alligator_mississippiensis/heterozygosity/AllMis_alnROH_bins.txt,../groups/reptiles/Alligator_mississippiensis/heterozygosity/ROH/AllMis_Auto_ROH_FROH_percent.csv,config_files/reptiles/AllMis_config.yml,Freshwater,542406822.0,1565.0,23.2680826926911,524517410.0,1565.0,25.2738752456585,274347579.0,286.0,11.7689193715775,258706985.0,280.0,12.4657979685945,128102841.0,71.0,5.49533556116789,114456762.0,70.0,5.51509991595899,0.0,0.0,0.0,0.0,0.0,0.0,68544243.0,35.0,2.94040017481918,55436125.0,36.0,2.67119008948193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.265,2075334332.0,0.890273663482,16,0.0154422797646852,0.0,0.0074793322505494,0.0,2331119539.0,US,5_1; 5_2; 5_6; 5_8; 5_9; 5_5; 5_7; 12_5; 5_4; 15_1; 15_9; 13_4,,Crocodilus mississipiensis,4269.0,473100.0,,1.0,0.0,0.0,0.0,0.0,0.7817865340256294,0.21821346597437066,0.0,0.10568977109835115,0.8943102289016489,0.0,0.0,46.83510497638722,
Dibamus,smithi,reptiles,Dibamus_smithi,Reptiles,Lepidosauria,GCA_046126795.1,,LC,likely,DibSmi,../groups/reptiles/Dibamus_smithi/heterozygosity/DibSmi_FROH.csv,../groups/reptiles/Dibamus_smithi/heterozygosity/DibSmi_whole_genome_mean_heterozygosity.txt,../groups/reptiles/Dibamus_smithi/heterozygosity/MSMC/Primary_Results/DibSmi.msmc2.final.txt,../groups/reptiles/Dibamus_smithi/heterozygosity/DibSmi_Chroms_Lengths.txt,../groups/reptiles/Dibamus_smithi/heterozygosity/DibSmi_Genome_Align.txt,../groups/reptiles/Dibamus_smithi/heterozygosity/DibSmi_alnROH_bins.txt,../groups/reptiles/Dibamus_smithi/heterozygosity/ROH/DibSmi_Auto_ROH_FROH_percent.csv,config_files/reptiles/DibSmi_config.yml,,52782036.0,51.0,2.33505047388964,52647354.0,51.0,3.53144627592276,46065180.0,18.0,2.03790017476422,45996581.0,18.0,3.08532988528977,41666122.0,11.0,1.84328808235521,41602395.0,11.0,2.79057942574318,0.0,0.0,0.0,0.0,0.0,0.0,38642591.0,9.0,1.70952860603697,38635300.0,11.0,2.59155448351989,26500819.0,3.0,1.17238277743612,26493528.0,3.0,1.77711629708219,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8185,2.814,1490815657.0,0.659529277415509,17,0.0786524811145715,0.0,0.0730429631180081,0.0500880228332617,2260423772.0,VN,1_9,,,108.0,3.0,,0.0,1.0,0.0,0.0,0.0,0.20979134108050193,0.7902086589194981,0.0,0.73385074585135,0.26614925414865,0.5032262020233715,0.0,54.08176232054669,
Euleptes,europaea,reptiles,Euleptes_europaea,Reptiles,Lepidosauria,GCF_029931775.1,,LC,no,EulEur,../groups/reptiles/Euleptes_europaea/heterozygosity/EulEur_FROH.csv,../groups/reptiles/Euleptes_europaea/heterozygosity/EulEur_whole_genome_mean_heterozygosity.txt,../groups/reptiles/Euleptes_europaea/heterozygosity/MSMC/Primary_Results/EulEur.msmc2.final.txt,../groups/reptiles/Euleptes_europaea/heterozygosity/EulEur_Chroms_Lengths.txt,../groups/reptiles/Euleptes_europaea/heterozygosity/EulEur_Genome_Align.txt,../groups/reptiles/Euleptes_europaea/heterozygosity/EulEur_alnROH_bins.txt,../groups/reptiles/Euleptes_europaea/heterozygosity/ROH/EulEur_Auto_ROH_FROH_percent.csv,config_files/reptiles/EulEur_config.yml,Terrestrial,219140745.0,1295.0,12.5049039953611,215624169.0,1295.0,13.9783851473621,31252133.0,15.0,1.78335125590294,30136584.0,14.0,1.9536807034736,28732667.0,11.0,1.63958209764086,27882800.0,11.0,1.80757342367714,0.0,0.0,0.0,0.0,0.0,0.0,29994700.0,15.0,1.71159792246603,28792520.0,14.0,1.86654833634687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32027844612144,1.23,1542554213.0,0.880233036590471,21,0.0238650023106287,0.0,0.0246436353712261,0.0,1752438444.0,FR; COR-OO; FRA-FR; IT; SAR-OO; TN,14_2; 6,,Phyllodactylus europaeus,44.0,2.1,,0.0,0.0,1.0,1.0,0.0,0.8706879654107791,0.12931203458922091,0.0,0.13353104215325698,0.866468957846743,0.0,7.154973429848427,23.088816631293575,
Tiliqua,scincoides,reptiles,Tiliqua_scincoides,Reptiles,Lepidosauria,GCA_035046505.1,,LC,,TilSci,../groups/reptiles/Tiliqua_scincoides/heterozygosity/TilSci_FROH.csv,../groups/reptiles/Tiliqua_scincoides/heterozygosity/TilSci_whole_genome_mean_heterozygosity.txt,../groups/reptiles/Tiliqua_scincoides/heterozygosity/MSMC/Primary_Results/TilSci.msmc2.final.txt,../groups/reptiles/Tiliqua_scincoides/heterozygosity/TilSci_Chroms_Lengths.txt,../groups/reptiles/Tiliqua_scincoides/heterozygosity/TilSci_Genome_Align.txt,../groups/reptiles/Tiliqua_scincoides/heterozygosity/TilSci_alnROH_bins.txt,../groups/reptiles/Tiliqua_scincoides/heterozygosity/ROH/TilSci_Auto_ROH_FROH_percent.csv,config_files/reptiles/TilSci_config.yml,,196692683.0,801.0,12.2392665454892,196119111.0,801.0,13.76404209297,70407733.0,29.0,4.38114421902841,70299828.0,28.0,4.9337863443637,62160008.0,16.0,3.8679268327523,62122491.0,16.0,4.35988403518793,26239087.0,2.0,1.63273577239923,26228108.0,2.0,1.84074249924049,52039117.0,16.0,3.23815107934086,51990342.0,25.0,3.64878900412671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.32211415825867,3.118,1424865673.0,0.886627326313145,16,0.144840324816637,0.0611515671843527,0.121216936111079,0.0,1607062664.0,WAU-WA; VIC-OO; SOA-OO; QLD-QU; NTA-OO; NSW-NS; AU; NSW-CT; ID,4_5; 3_5; 2_1; 1_5,,Lacerta scincoides,380.0,1603.7,,0.0,0.0,1.0,0.0,0.0,0.6832410126517452,0.31675898734825475,0.13373560519555888,0.2650957458194881,0.734904254180512,0.0,0.0,21.36667459238494,
Rhineura,floridana,reptiles,Rhineura_floridana,Reptiles,Lepidosauria,GCF_030035675.1,,LC,no,RhiFlo,../groups/reptiles/Rhineura_floridana/heterozygosity/RhiFlo_FROH.csv,../groups/reptiles/Rhineura_floridana/heterozygosity/RhiFlo_whole_genome_mean_heterozygosity.txt,../groups/reptiles/Rhineura_floridana/heterozygosity/MSMC/Primary_Results/RhiFlo.msmc2.final.txt,../groups/reptiles/Rhineura_floridana/heterozygosity/RhiFlo_Chroms_Lengths.txt,../groups/reptiles/Rhineura_floridana/heterozygosity/RhiFlo_Genome_Align.txt,../groups/reptiles/Rhineura_floridana/heterozygosity/RhiFlo_alnROH_bins.txt,../groups/reptiles/Rhineura_floridana/heterozygosity/ROH/RhiFlo_Auto_ROH_FROH_percent.csv,config_files/reptiles/RhiFlo_config.yml,,826022250.0,2133.0,35.8660382345307,766823447.0,2133.0,43.5138031882502,445892984.0,249.0,19.3607554913357,396778465.0,231.0,22.5154044296536,348172663.0,106.0,15.1177211550613,303082262.0,92.0,17.1985636982194,75508952.0,5.0,3.27861260333041,57804581.0,4.0,3.28015160576235,310355585.0,93.0,13.4756966630259,271291220.0,91.0,15.3945641594085,33187594.0,2.0,1.44101144408166,32468862.0,2.0,1.84246279419578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113429990165378,0.095,1762253333.0,0.765173642965515,22,0.0195083291114767,0.0037206756438257,0.01746205261202,0.002089905366257,2303076366.0,US,3_4; 14_1; 1_4,,,380.0,54.2,,0.0,1.0,0.0,0.0,0.0,0.6047561362583118,0.3952438637416882,0.07538186426894701,0.3537857652388659,0.6462142347611342,0.04234203078560806,0.0,73.23084522217562,
Podarcis,vaucheri,reptiles,Podarcis_vaucheri,Reptiles,Lepidosauria,GCA_965113315.1,,LC,no,PodVau,../groups/reptiles/Podarcis_vaucheri/heterozygosity/PodVau_FROH.csv,../groups/reptiles/Podarcis_vaucheri/heterozygosity/PodVau_whole_genome_mean_heterozygosity.txt,../groups/reptiles/Podarcis_vaucheri/heterozygosity/MSMC/Primary_Results/PodVau.msmc2.final.txt,../groups/reptiles/Podarcis_vaucheri/heterozygosity/PodVau_Chroms_Lengths.txt,../groups/reptiles/Podarcis_vaucheri/heterozygosity/PodVau_Genome_Align.txt,../groups/reptiles/Podarcis_vaucheri/heterozygosity/PodVau_alnROH_bins.txt,../groups/reptiles/Podarcis_vaucheri/heterozygosity/ROH/PodVau_Auto_ROH_FROH_percent.csv,config_files/reptiles/PodVau_config.yml,,40896579.0,61.0,2.57724800166853,40655854.0,61.0,3.67335846179398,30901582.0,15.0,1.94737658760886,30671660.0,15.0,2.77126147192156,25977138.0,8.0,1.63704467798071,25765680.0,8.0,2.32799386410321,0.0,0.0,0.0,0.0,0.0,0.0,25493767.0,9.0,1.60658328061507,25282309.0,11.0,2.28432008091234,7189278.0,1.0,0.453058735278067,6979020.0,3.0,0.630571975490403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.187,3.174,1106776113.0,0.697475582376637,18,0.0741931644489693,0.0,0.0728012809786761,0.0200963288588792,1586831340.0,DZ; TN; ES; MA; SPA-SP; MOR-SP; GR,14_4; 14_5; 6; 14_2; 1_4; 3_8,,Podarcis hispanicus;Lacerta muralis,60.0,5.1,,0.0,0.0,1.0,0.0,0.0,0.36624919993071575,0.6337508000692843,0.0,0.6218614667398218,0.3781385332601782,0.17166088799905654,0.0,33.72322435238016,
Podarcis,filfolensis,reptiles,Podarcis_filfolensis,Reptiles,Lepidosauria,GCA_964270895.1,,LC,no,PodFil,../groups/reptiles/Podarcis_filfolensis/heterozygosity/PodFil_FROH.csv,../groups/reptiles/Podarcis_filfolensis/heterozygosity/PodFil_whole_genome_mean_heterozygosity.txt,../groups/reptiles/Podarcis_filfolensis/heterozygosity/MSMC/Primary_Results/PodFil.msmc2.final.txt,../groups/reptiles/Podarcis_filfolensis/heterozygosity/PodFil_Chroms_Lengths.txt,../groups/reptiles/Podarcis_filfolensis/heterozygosity/PodFil_Genome_Align.txt,../groups/reptiles/Podarcis_filfolensis/heterozygosity/PodFil_alnROH_bins.txt,../groups/reptiles/Podarcis_filfolensis/heterozygosity/ROH/PodFil_Auto_ROH_FROH_percent.csv,config_files/reptiles/PodFil_config.yml,Terrestrial,99567382.0,293.0,6.69252311003377,98866729.0,293.0,9.0618938727075,50637716.0,35.0,3.40366571624156,50427430.0,35.0,4.62206066242352,34603666.0,12.0,2.32592069556363,34600860.0,12.0,3.17143415581606,0.0,0.0,0.0,0.0,0.0,0.0,39924310.0,19.0,2.68355320748669,39917296.0,24.0,3.65872628432414,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.744,5.603,1091016187.0,0.733337655188968,18,0.182167177910074,0.0,0.210157237771579,0.0,1487740578.0,IT; SIC-SI; MT,14_4; 6; 14_1; 13_1; 3_8; 14_2; 12_1; 14_5; 14_3,,Lacerta filfolensis,86.0,14.6,,0.0,0.0,1.0,0.0,0.0,0.6500252375093747,0.3499747624906253,0.0,0.4037485249461425,0.5962514750538574,0.0,0.0,20.51109339465341,
Podarcis,melisellensis,reptiles,Podarcis_melisellensis,Reptiles,Lepidosauria,GCA_964234715.1,,LC,no,PodMel,../groups/reptiles/Podarcis_melisellensis/heterozygosity/PodMel_FROH.csv,../groups/reptiles/Podarcis_melisellensis/heterozygosity/PodMel_whole_genome_mean_heterozygosity.txt,../groups/reptiles/Podarcis_melisellensis/heterozygosity/MSMC/Primary_Results/PodMel.msmc2.final.txt,../groups/reptiles/Podarcis_melisellensis/heterozygosity/PodMel_Chroms_Lengths.txt,../groups/reptiles/Podarcis_melisellensis/heterozygosity/PodMel_Genome_Align.txt,../groups/reptiles/Podarcis_melisellensis/heterozygosity/PodMel_alnROH_bins.txt,../groups/reptiles/Podarcis_melisellensis/heterozygosity/ROH/PodMel_Auto_ROH_FROH_percent.csv,config_files/reptiles/PodMel_config.yml,,22159227.0,31.0,1.48209851048378,22082693.0,31.0,1.94233012479063,18741479.0,9.0,1.25350573421009,18697741.0,9.0,1.6445994883791,17381733.0,7.0,1.16256043538553,17348628.0,7.0,1.52593539149352,0.0,0.0,0.0,0.0,0.0,0.0,17381733.0,7.0,1.16256043538553,17348628.0,7.0,1.52593539149352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.437,3.43,1136917598.0,0.760416362239802,18,0.0524463994056322,0.0,0.0524463994056322,0.0,1495125111.0,IT; SI; HR; BA; AL; ME; ITA-IT,3_8; 14_2; 6; 1_4,,,74.0,9.4,,0.0,0.0,1.0,0.0,0.0,0.21437897089815997,0.7856210291018401,0.0,0.7856210291018401,0.21437897089815994,0.0,0.0,15.026375727625151,
Podarcis,erhardii,reptiles,Podarcis_erhardii,Reptiles,Lepidosauria,GCA_964252035.1,,LC,no,PodErh,../groups/reptiles/Podarcis_erhardii/heterozygosity/PodErh_FROH.csv,../groups/reptiles/Podarcis_erhardii/heterozygosity/PodErh_whole_genome_mean_heterozygosity.txt,../groups/reptiles/Podarcis_erhardii/heterozygosity/MSMC/Primary_Results/PodErh.msmc2.final.txt,../groups/reptiles/Podarcis_erhardii/heterozygosity/PodErh_Chroms_Lengths.txt,../groups/reptiles/Podarcis_erhardii/heterozygosity/PodErh_Genome_Align.txt,../groups/reptiles/Podarcis_erhardii/heterozygosity/PodErh_alnROH_bins.txt,../groups/reptiles/Podarcis_erhardii/heterozygosity/ROH/PodErh_Auto_ROH_FROH_percent.csv,config_files/reptiles/PodErh_config.yml,,1821514.0,5.0,0.122644187965388,1821514.0,5.0,0.162121125341449,1491948.0,2.0,0.100454210588875,1491948.0,2.0,0.13278859712905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.21,3.21,1123551293.0,0.756497265282871,18,0.0,0.0,0.0,0.0,1485202055.0,MK; RS; GR; AL; BG; EAI-OO; GRC-OO; YUG-SE,13_1; 6; 12_1; 3_8; 13_3,,Lacerta muralis;Podarcis erhardii;Podarcis erhardii;Podarcis erhardii;Podarcis erhardii;Podarcis erhardii;Podarcis erhardii;Podarcis erhardii;Podarcis erhardii;Podarcis erhardii;Podarcis erhardii;Podarcis erhardii;Podarcis erhardii;Podarcis erhardii;Podarcis erhardii;Podarcis erhardii;Podarcis erhardii;Podarcis erhardii;Podarcis erhardii;Podarcis erhardii;Podarcis erhardii,84.0,13.7,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3009526104083586,
Podarcis,pityusensis,reptiles,Podarcis_pityusensis,Reptiles,Lepidosauria,GCA_964106645.2,,EN,no,PodPit,../groups/reptiles/Podarcis_pityusensis/heterozygosity/PodPit_FROH.csv,../groups/reptiles/Podarcis_pityusensis/heterozygosity/PodPit_whole_genome_mean_heterozygosity.txt,../groups/reptiles/Podarcis_pityusensis/heterozygosity/MSMC/Primary_Results/PodPit.msmc2.final.txt,../groups/reptiles/Podarcis_pityusensis/heterozygosity/PodPit_Chroms_Lengths.txt,../groups/reptiles/Podarcis_pityusensis/heterozygosity/PodPit_Genome_Align.txt,../groups/reptiles/Podarcis_pityusensis/heterozygosity/PodPit_alnROH_bins.txt,../groups/reptiles/Podarcis_pityusensis/heterozygosity/ROH/PodPit_Auto_ROH_FROH_percent.csv,config_files/reptiles/PodPit_config.yml,,4344712.0,18.0,0.289611223945806,4344512.0,18.0,0.362213955835311,2252259.0,3.0,0.150131812104682,2252059.0,3.0,0.187760374275526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1409887.0,2.0,0.0939807056705438,1409687.0,3.0,0.117529495777572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.849,3.845,1199432526.0,0.799521629731198,18,0.0,0.0,0.0045237102924787,0.0,1500187714.0,BAL-OO; SPA-SP; ES,6; 14_4; 14_3; 13_1; 3_8; 14_2; 14_5; 14_1; 12_1,A2bce+3bce+4ce,Lacerta muralis,82.0,12.7,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.32447533808169865,0.6755246619183013,0.0,0.0,2.971149226077513,
