genus,species_only,clade,species,Lineage,Extended_lineage,primary_accession_num,alternate_accession_num,IUCN,Combined_captivity_flag_primary,Combined_captivity_flag_alternate,short_name,FROH_file_name,Het_file_name,MSMC_file_name,Genome_length_file_name,Align_file_name,AlnBin_file_name,ROH_csv_file_name,config_file_name,System,all_SROH,all_NROH,all_FROH_percent,all_aln_SROH,all_aln_NROH,all_aln_FROH_percent,500kb+_SROH,500kb+_NROH,500kb+_FROH_percent,500kb+_aln_SROH,500kb+_aln_NROH,500kb+_aln_FROH_percent,1Mb+_SROH,1Mb+_NROH,1Mb+_FROH_percent,1Mb+_aln_SROH,1Mb+_aln_NROH,1Mb+_aln_FROH_percent,10Mb+_SROH,10Mb+_NROH,10Mb+_FROH_percent,10Mb+_aln_SROH,10Mb+_aln_NROH,10Mb+_aln_FROH_percent,1%+_SROH,1%+_NROH,1%+_FROH_percent,1%+_aln_SROH,1%+_aln_NROH,1%+_aln_FROH_percent,10%+_SROH,10%+_NROH,10%+_FROH_percent,10%+_aln_SROH,10%+_aln_NROH,10%+_aln_FROH_percent,25%+_SROH,25%+_NROH,25%+_FROH_percent,25%+_aln_SROH,25%+_aln_NROH,25%+_aln_FROH_percent,50%+_SROH,50%+_NROH,50%+_FROH_percent,50%+_aln_SROH,50%+_aln_NROH,50%+_aln_FROH_percent,heterozygosity,het_wo_ROH,genome_align_size,genome_align_proportion,num_auto_chromosomes,IDRisk_all,IDRisk_1Mb,IDRisk_10Mb,IDRisk_longplus,IDRisk_over_tenthplus,Genome_size,countries,habitats,criteria,synonyms,Length,Weight,Saltwater,Aqu,Fos,Ter,Arb,Aer,proportion_aln_froh_100_500kb,proportion_aln_froh_1mbplus,proportion_aln_froh_10mbplus,proportion_aln_froh_longplus,proportion_aln_froh_shortmed,proportion_aln_froh_over_tenth_plus,froh_min,froh_max,disparate_species_>25
Danio,rerio,fishes,Danio_rerio,Fishes,Ray-finned fishes,GCA_944039275.1,GCA_944039255.1,LC,yes,yes,DanRer,../groups/fishes/Danio_rerio/heterozygosity/DanRer_FROH.csv,../groups/fishes/Danio_rerio/heterozygosity/DanRer_whole_genome_mean_heterozygosity.txt,../groups/fishes/Danio_rerio/heterozygosity/MSMC/Primary_Results/DanRer.msmc2.final.txt,../groups/fishes/Danio_rerio/heterozygosity/DanRer_Chroms_Lengths.txt,../groups/fishes/Danio_rerio/heterozygosity/DanRer_Genome_Align.txt,../groups/fishes/Danio_rerio/heterozygosity/DanRer_alnROH_bins.txt,../groups/fishes/Danio_rerio/heterozygosity/ROH/DanRer_Auto_ROH_FROH_percent.csv,config_files/fishes/DanRer_config.yml,,78042143.0,577.0,5.52893850084956,77380297.0,577.0,7.24694619584263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415217.0,1.0,0.0388865819240677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.464108910891089,0.439,1067764199.0,0.75646341357898,25,0.0336337230623884,0.0,0.0,0.0001804760918505,0.0,1411521271.0,IND-UP; NP; EHM-AP; IND-OR; ASS-AS; BD; ASS-ME; IN; IND-KT; IND-WB,5_7; 5_4; 5_2,,,37.9999995231628,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.005365926677691611,0.9946340733223084,0.0,1.2420788859864602,16.147463724036644,
Dasypus,novemcinctus,mammals,Dasypus_novemcinctus,Mammals,Mammals,GCF_030445035.2,,LC,no,,DasNov,../groups/mammals/Dasypus_novemcinctus/heterozygosity/DasNov_FROH.csv,../groups/mammals/Dasypus_novemcinctus/heterozygosity/DasNov_whole_genome_mean_heterozygosity.txt,../groups/mammals/Dasypus_novemcinctus/heterozygosity/MSMC/Primary_Results/DasNov.msmc2.final.txt,../groups/mammals/Dasypus_novemcinctus/heterozygosity/DasNov_Chroms_Lengths.txt,../groups/mammals/Dasypus_novemcinctus/heterozygosity/DasNov_Genome_Align.txt,../groups/mammals/Dasypus_novemcinctus/heterozygosity/DasNov_alnROH_bins.txt,../groups/mammals/Dasypus_novemcinctus/heterozygosity/ROH/DasNov_Auto_ROH_FROH_percent.csv,config_files/mammals/DasNov_config.yml,Terrestrial,773953397.0,1540.0,22.1154680146996,763081031.0,1540.0,25.099923483361,532417262.0,370.0,15.2136510723719,521027071.0,363.0,17.1380745734455,380215845.0,154.0,10.8645448051176,372608817.0,152.0,12.2561725635736,64410759.0,3.0,1.84051660731586,64410040.0,3.0,2.11863093155597,356544363.0,150.0,10.188139862571,361536892.0,164.0,11.8919851981121,31560452.0,0.0,0.901829708921688,42694973.0,1.0,1.40436010317253,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,1.7,1.531,3040172738.0,0.868719527648777,31,0.426698699217136,0.208354933580751,0.0360167258364515,0.202163748367906,0.023874121753933,3499602163.0,PA; BR; NI; TT; HN; PE; GY; GD; PY; EC; BO; SV; US; CR; VE; GF; UY; SR; AR; CO; BZ; MX; GT; BZE-PI; BZE-PE; BZS-PR; BZE-PB; BZN-PA; BZL-MG; BZC-MS; BZC-MT; BZE-MA; BZC-GO; BZL-ES; BZE-CE; MXC-ME; MXS-MI; MXC-MO; MXS-NA; MXE-NL; MXS-OA; MXC-PU; MXE-QU; MXT-QR; MXE-SL; MXN-SI; MXT-TB; MXE-TA; MXC-TL; BZL-RJ; BZE-RN; BZS-RS; BZN-RO; BZN-RM; BZS-SC; BZL-SP; BZE-SE; BZN-TO; CLM-OO; VEN-OO; ECU-OO; MXS-JA; MXE-HI; MXS-GR; MXE-GU; MXE-DU; MXS-CL; MXE-CO; MXE-CU; MXT-CI; MXT-CA; COS-OO; HON-OO; MXG-VC; MXT-YU; MXE-ZA; NIC-OO; ALA-OO; ARK-OO; COL-OO; FLA-OO; GEO-OO; ILL-OO; KAN-OO; KTY-OO; LOU-OO; MSI-OO; MSO-OO; NEB-OO; NWM-OO; OKL-OO; SCA-OO; TEN-OO; TEX-OO; AGE-CH; AGE-CN; AGE-ER; AGE-FO; AGW-JU; AGE-MI; AGW-SA; AGE-SF; AGW-SE; BZN-AC; BZE-AL; BZN-AP; BZN-AZ; BZE-BA; BZC-DF; AGE-BA,1_9; 4_6; 1_6; 4_5; 1_4; 3_4; 2_2; 14_5; 1_5; 2_1; 4_4; 14_3; 14_2; 14_4; 3_8; 3_5; 3_6; 14_1,,,415.0,8000.0,,0.0,1.0,1.0,0.0,0.0,0.5117047838134509,0.4882952161865491,0.08440786414988208,0.4737857151634514,0.5262142848365485,0.05595077228436552,0.7440573268658349,51.28947933341957,
Dasyurus,maculatus,mammals,Dasyurus_maculatus,Mammals,Mammals,GCA_048593285.1,,VU,likely,,DasMac,../groups/mammals/Dasyurus_maculatus/heterozygosity/DasMac_FROH.csv,../groups/mammals/Dasyurus_maculatus/heterozygosity/DasMac_whole_genome_mean_heterozygosity.txt,../groups/mammals/Dasyurus_maculatus/heterozygosity/MSMC/Primary_Results/DasMac.msmc2.final.txt,../groups/mammals/Dasyurus_maculatus/heterozygosity/DasMac_Chroms_Lengths.txt,../groups/mammals/Dasyurus_maculatus/heterozygosity/DasMac_Genome_Align.txt,../groups/mammals/Dasyurus_maculatus/heterozygosity/DasMac_alnROH_bins.txt,../groups/mammals/Dasyurus_maculatus/heterozygosity/ROH/DasMac_Auto_ROH_FROH_percent.csv,config_files/mammals/DasMac_config.yml,,1871152873.0,841.0,61.4861544371351,1866812620.0,840.0,61.9657672207488,1788023103.0,432.0,58.7545070392671,1783267381.0,430.0,59.1926207480857,1730706640.0,355.0,56.8710858893116,1727373969.0,355.0,57.3373310848064,524346789.0,35.0,17.2300553911342,522005655.0,35.0,17.3271171188271,1015290626.0,103.0,33.3624885115475,1021634816.0,105.0,33.9114834100856,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.003476972877873,0.003,3012651507.0,0.989958428825124,6,0.0021545329198313,0.0019936034507149,0.0006024591627389,0.001179093080653,0.0,3043210118.0,AU,3; 14_2; 1_9; 1_6,A2c; C1,Viverra maculata,930.0,5500.0,,0.0,0.0,1.0,0.0,0.0,0.07469343709493524,0.9253065629050647,0.2796240230045153,0.5472615757225803,0.4527384242774197,0.0,31.536410852365165,95.50599299235216,Yes
Delphinus,delphis,mammals,Delphinus_delphis,Mammals,Mammals,GCF_949987515.2,GCA_949987525.2,LC,no,no,DelDel,../groups/mammals/Delphinus_delphis/heterozygosity/DelDel_FROH.csv,../groups/mammals/Delphinus_delphis/heterozygosity/DelDel_whole_genome_mean_heterozygosity.txt,../groups/mammals/Delphinus_delphis/heterozygosity/MSMC/Primary_Results/DelDel.msmc2.final.txt,../groups/mammals/Delphinus_delphis/heterozygosity/DelDel_Chroms_Lengths.txt,../groups/mammals/Delphinus_delphis/heterozygosity/DelDel_Genome_Align.txt,../groups/mammals/Delphinus_delphis/heterozygosity/DelDel_alnROH_bins.txt,../groups/mammals/Delphinus_delphis/heterozygosity/ROH/DelDel_Auto_ROH_FROH_percent.csv,config_files/mammals/DelDel_config.yml,Marine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,2.134,2.134,2187937117.0,0.925379689874521,21,0.0,0.0,0.0,0.0,0.0,2364366909.0,NO; HR; BA; AL; QA; LB; JM; SR; CY; PK; VE; GN; BS; MX; LR; PE; KE; AR; EC; CM; AE; BE; BG; IT; YE; MZ; MF; CI; DK; RU; NI; GH; GF; GY; SO; RO; AW; HK; GQ; NA; SA; GW; KY; GE; LK; CR; GA; PA; DO; HT; BD; GT; MT; TW; VN; PL; FR; DE; NL; UY; TT; IN; IR; ME; SN; PT; NC; GI; BR; KH; MS; ER; SY; SD; LY; TR; CU; ES; AO; TZ; SX; CA; GP; KW; NZ; PS; ZA; VG; SL; LC; HN; AI; SB; DZ; IQ; ID; MY; CD; DM; GB; SV; PR; BH; UA; EH; GD; VI; KP; GR; BQ; TN; CV; CW; MQ; KN; MR; NG; KR; CL; CG; OM; AU; ST; JP; IL; IE; MC; DJ; GM; US; CN; EG; MA; AG; VC; TG; BZ; CO; SI; GL; IS; BJ; MM; TH; MG; SG,9_1; 10_1,,Delphinus bairdii;Delphinus tropicalis;Delphinus capensis,2600.0,136000.0,,1.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,
Dendropsophus,ebraccatus,amphibians,Dendropsophus_ebraccatus,Amphibians,Amphibians,GCF_027789765.1,,LC,likely,,DenEbr,../groups/amphibians/Dendropsophus_ebraccatus/heterozygosity/DenEbr_FROH.csv,../groups/amphibians/Dendropsophus_ebraccatus/heterozygosity/DenEbr_whole_genome_mean_heterozygosity.txt,../groups/amphibians/Dendropsophus_ebraccatus/heterozygosity/MSMC/Primary_Results/DenEbr.msmc2.final.txt,../groups/amphibians/Dendropsophus_ebraccatus/heterozygosity/DenEbr_Chroms_Lengths.txt,../groups/amphibians/Dendropsophus_ebraccatus/heterozygosity/DenEbr_Genome_Align.txt,../groups/amphibians/Dendropsophus_ebraccatus/heterozygosity/DenEbr_alnROH_bins.txt,../groups/amphibians/Dendropsophus_ebraccatus/heterozygosity/ROH/DenEbr_Auto_ROH_FROH_percent.csv,config_files/amphibians/DenEbr_config.yml,Terrestrial,4207337.0,34.0,0.201768429752374,4162249.0,34.0,0.511447494025807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8025,2.799,813817459.0,0.390276963332143,15,0.0143333160200732,0.0,0.0,0.0,0.0,2085230581.0,GT; EC; CR; BZ; NI; HN; CO; PA; MXT-TB; MXT-QR; MXG-VC; MXT-CA; MXT-CI; MXS-OA; MX,1_6; 5_8; 5_7; 1_9; 14_6,,Hyla weyerae;Hyla ebraccata,37.0,0.92,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7340121529781938,
Denticeps,clupeoides,fishes,Denticeps_clupeoides,Fishes,Ray-finned fishes,GCF_900700375.1,GCA_900700345.2,VU,unknown,no,DenClu,../groups/fishes/Denticeps_clupeoides/heterozygosity/DenClu_FROH.csv,../groups/fishes/Denticeps_clupeoides/heterozygosity/DenClu_whole_genome_mean_heterozygosity.txt,../groups/fishes/Denticeps_clupeoides/heterozygosity/MSMC/Primary_Results/DenClu.msmc2.final.txt,../groups/fishes/Denticeps_clupeoides/heterozygosity/DenClu_Chroms_Lengths.txt,../groups/fishes/Denticeps_clupeoides/heterozygosity/DenClu_Genome_Align.txt,../groups/fishes/Denticeps_clupeoides/heterozygosity/DenClu_alnROH_bins.txt,../groups/fishes/Denticeps_clupeoides/heterozygosity/ROH/DenClu_Auto_ROH_FROH_percent.csv,config_files/fishes/DenClu_config.yml,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.213,2.213,388999878.0,0.751742180442058,20,0.0,0.0,0.0,0.0,0.0,517464482.0,NG; CM; BJ,5_1,B2ab(iii),Acanthothrissa palimptera,150.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,
Dermochelys,coriacea,reptiles,Dermochelys_coriacea,Reptiles,Turtles,GCF_009764565.3,GCA_009762595.2,VU,no likely,no,DerCor,../groups/reptiles/Dermochelys_coriacea/heterozygosity/DerCor_FROH.csv,../groups/reptiles/Dermochelys_coriacea/heterozygosity/DerCor_whole_genome_mean_heterozygosity.txt,../groups/reptiles/Dermochelys_coriacea/heterozygosity/MSMC/Primary_Results/DerCor.msmc2.final.txt,../groups/reptiles/Dermochelys_coriacea/heterozygosity/DerCor_Chroms_Lengths.txt,../groups/reptiles/Dermochelys_coriacea/heterozygosity/DerCor_Genome_Align.txt,../groups/reptiles/Dermochelys_coriacea/heterozygosity/DerCor_alnROH_bins.txt,../groups/reptiles/Dermochelys_coriacea/heterozygosity/ROH/DerCor_Auto_ROH_FROH_percent.csv,config_files/reptiles/DerCor_config.yml,Marine,289648.0,2.0,0.0133829641046302,210133.0,2.0,0.0164140911062989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444,0.444,1280198816.0,0.59150606257658,28,7.28785645119671e-05,0.0,0.0,0.0,0.0,2164303795.0,TW; IL; BH; TG; ZA; SN; MZ; LR; GH; ER; CI; CD; BJ; PR; FJ; AU; MQ; HT; GP; GD; DO; DM; US; CU; AL; IT; AG; AW; BS; CR; SV; GT; HN; BB; MX; NI; PA; PG; SB; KN; LC; BR; VC; TT; TC; VG; CO; EC; GF; GY; VI; SR; VE; IN; CN; ID; MY; MM; LK; TH; AO; CPI-CL; FR; PE; CL; BD; MS; JM; CA; TN; MA; LY; EG; BM; PT; ME; AI; IE; GR; FRA-FR; HR; BA; SI; ES; GB; BZ; GM; GN; GW; MR; NG; SL; CY; LB; SY; KM; CM; PH; KH; BN; UY; AR; TF; TV; TO; WS; PW; MP; NZ; NC; FM; MH; KI; GU; RU; AS; PF; CG; GQ; GA; KE; MG; MU; YT; NA; SH; ST; SC; TZ; MCI-OO; JP; KP; KR; SX; MF; NLA-BO; BQ; NLA-SE; NLA-SA; CW,12_2; 10_1; 13_3,A2bd,Testudo coriacea,2440.0,646000.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.13027032861675264,
Desmodus,rotundus,mammals,Desmodus_rotundus,Mammals,Mammals,GCA_022682495.2,,LC,no likely,,DesRot,../groups/mammals/Desmodus_rotundus/heterozygosity/DesRot_FROH.csv,../groups/mammals/Desmodus_rotundus/heterozygosity/DesRot_whole_genome_mean_heterozygosity.txt,../groups/mammals/Desmodus_rotundus/heterozygosity/MSMC/Primary_Results/DesRot.msmc2.final.txt,../groups/mammals/Desmodus_rotundus/heterozygosity/DesRot_Chroms_Lengths.txt,../groups/mammals/Desmodus_rotundus/heterozygosity/DesRot_Genome_Align.txt,../groups/mammals/Desmodus_rotundus/heterozygosity/DesRot_alnROH_bins.txt,../groups/mammals/Desmodus_rotundus/heterozygosity/ROH/DesRot_Auto_ROH_FROH_percent.csv,config_files/mammals/DesRot_config.yml,,42436320.0,86.0,2.07903957060273,42243532.0,86.0,2.29667178104597,30521566.0,18.0,1.49531211638433,30413191.0,18.0,1.65348668149389,25460744.0,11.0,1.24737239876092,25412589.0,11.0,1.38161686005846,0.0,-1.0,0.0,0.0,-1.0,0.0,21725533.0,8.0,1.06437699591848,21722553.0,8.0,1.18099912875125,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,5.2425,5.217,1839336920.0,0.901127675620917,13,0.120403018121335,0.0724312638885648,0.0,0.0619138793247841,0.0,2041150183.0,HN; CL; NI; MX; PE; AR; EC; CR; PA; BR; BO; PY; VE; TT; BZ; UY; GT; CO; SV,14_2; 14_5; 7_1; 6,,,93.0,33.2,,0.0,0.0,1.0,0.0,1.0,0.3984265094121407,0.6015734905878594,0.0,0.5142219878773402,0.4857780121226598,0.0,0.14067439053580616,8.587485438014596,
Dibamus,smithi,reptiles,Dibamus_smithi,Reptiles,Lepidosauria,GCA_046126795.1,,LC,likely,,DibSmi,../groups/reptiles/Dibamus_smithi/heterozygosity/DibSmi_FROH.csv,../groups/reptiles/Dibamus_smithi/heterozygosity/DibSmi_whole_genome_mean_heterozygosity.txt,../groups/reptiles/Dibamus_smithi/heterozygosity/MSMC/Primary_Results/DibSmi.msmc2.final.txt,../groups/reptiles/Dibamus_smithi/heterozygosity/DibSmi_Chroms_Lengths.txt,../groups/reptiles/Dibamus_smithi/heterozygosity/DibSmi_Genome_Align.txt,../groups/reptiles/Dibamus_smithi/heterozygosity/DibSmi_alnROH_bins.txt,../groups/reptiles/Dibamus_smithi/heterozygosity/ROH/DibSmi_Auto_ROH_FROH_percent.csv,config_files/reptiles/DibSmi_config.yml,,52782036.0,50.0,2.33505047388964,52647354.0,50.0,3.53144627592276,46065180.0,18.0,2.03790017476422,45996581.0,18.0,3.08532988528977,41666122.0,11.0,1.84328808235521,41602395.0,11.0,2.79057942574318,0.0,0.0,0.0,0.0,0.0,0.0,38642591.0,9.0,1.70952860603697,41245449.0,11.0,2.76663642525724,26500819.0,3.0,1.17238277743612,26493528.0,3.0,1.77711629708219,0.0,0.0,0.0,9897397.0,1.0,0.663891404247574,0.0,0.0,0.0,0.0,0.0,0.0,2.8185,2.814,1490815657.0,0.659529277415509,17,0.0995338132868831,0.0786524811145715,0.0,0.0779776476458752,0.0500880228332617,2260423772.0,VN,1_9,,,108.0,3.0,,0.0,1.0,0.0,0.0,0.0,0.20979134108050193,0.7902086589194981,0.0,0.783428717044357,0.21657128295564299,0.5032262020233715,0.0,54.08176232054669,
Diceros,bicornis,mammals,Diceros_bicornis,,,,,,,,DicBic,../groups/mammals/Diceros_bicornis/heterozygosity/DicBic_FROH.csv,../groups/mammals/Diceros_bicornis/heterozygosity/DicBic_whole_genome_mean_heterozygosity.txt,../groups/mammals/Diceros_bicornis/heterozygosity/MSMC/Primary_Results/DicBic.msmc2.final.txt,../groups/mammals/Diceros_bicornis/heterozygosity/DicBic_Chroms_Lengths.txt,../groups/mammals/Diceros_bicornis/heterozygosity/DicBic_Genome_Align.txt,../groups/mammals/Diceros_bicornis/heterozygosity/DicBic_alnROH_bins.txt,../groups/mammals/Diceros_bicornis/heterozygosity/ROH/DicBic_Auto_ROH_FROH_percent.csv,config_files/mammals/DicBic_config.yml,Terrestrial,192825204.0,432.0,7.39005336003031,189641170.0,432.0,8.05721598558342,131543983.0,78.0,5.04144185197346,127470724.0,75.0,5.41580267146998,107727455.0,46.0,4.12867003003541,104684300.0,44.0,4.4476840941216,0.0,-1.0,0.0,0.0,-1.0,0.0,126675125.0,72.0,4.85484217684795,124948723.0,73.0,5.3086513246772,0.0,-1.0,0.0,6814786.0,0.0,0.289537354665815,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,1.0555,1.0285,2353681102.0,0.902051628908166,41,0.085043914727833,0.0469453056134535,0.0,0.0560328147319679,0.0030560667784976,2609253203.0,ET; ZM; KE; RW; TD; ZW; NA; TZ; CM; MZ; AO; MW; SZ; BW; ZA; SO; NG; NE; UG; TG; SS; SD; BJ; BF; CF; CD; ER,2_1; 3_5; 8_3,A2abd+4abd,Rhinoceros bicornis,4060.0,2896000.0,,0.0,0.0,1.0,0.0,0.0,0.44798748077751266,0.5520125192224873,0.0,0.6588691843653987,0.34113081563460135,0.03593516112561424,0.0,24.864797021015512,
Diretmus,argenteus,fishes,Diretmus_argenteus,Fishes,Ray-finned fishes,GCA_048569125.1,,LC,no,,DirArg,../groups/fishes/Diretmus_argenteus/heterozygosity/DirArg_FROH.csv,../groups/fishes/Diretmus_argenteus/heterozygosity/DirArg_whole_genome_mean_heterozygosity.txt,../groups/fishes/Diretmus_argenteus/heterozygosity/MSMC/Primary_Results/DirArg.msmc2.final.txt,../groups/fishes/Diretmus_argenteus/heterozygosity/DirArg_Chroms_Lengths.txt,../groups/fishes/Diretmus_argenteus/heterozygosity/DirArg_Genome_Align.txt,../groups/fishes/Diretmus_argenteus/heterozygosity/DirArg_alnROH_bins.txt,../groups/fishes/Diretmus_argenteus/heterozygosity/ROH/DirArg_Auto_ROH_FROH_percent.csv,config_files/fishes/DirArg_config.yml,,2399548.0,11.0,0.229630141340539,1775387.0,11.0,0.678513010689257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1308480.0,7.0,0.500071648731617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.822,2.807,261658505.0,0.250399989856857,24,0.0191476371616508,0.0,0.0,0.0141120219272062,0.0,1044962123.0,TW; JP; MCI-OO; YE; AE; PK; OM; IR; TG; TZ; ZA; SO; SL; SC; SN; ST; TDC-OO; STH-OO; ASC-OO; SH; RE; NG; NA; YT; MR; MG; LR; KE; GW; GN; GH; GM; GA; ER; GQ; DJ; CI; CD; CG; KM; CV; CM; BJ; AO; VN; PH; MM; MY; NCB-OO; CN; AND-AN; IN; SCS-SI; SCS-PI; DT; BD; VE; UY; SR; VI; GY; AS; MQ; JM; HT; GP; GD; DO; HAW-HI; DM; CW; ASK-OO; US; PM; CU; CA; KY; EH; MA; PA; NLA-SA; NI; ES; AW; MDR-OO; AG; AZO-OO; PT; AI; JE; IE; IS; GG; FR; FO; CNY-OO; GB; BS; BZ; CR; GT; HN; BB; MX; BM; BQ; NLA-SE; SAM-AS; AU; MAQ-OO; NLA-BO; CX; CC; CK; FJ; PF; KI; PR; LIN-KI; PHX-OO; MH; FM; NR; NC; NZ; NU; NF; MP; PW; PG; PN; WS; SB; TK; TO; TV; UM; HBI-OO; HAW-JI; WAK-OO; VU; WF; AR; KN; LC; MF; BR; VC; SX; TT; TC; VG; CO; GF; BL; GU; MS; SPA-SP; SEL-OO; FRA-FR; POR-OO; CL; PE; IO; BN; ID; MV; LK; MU; MZ; HK; MO; TF,10_3; 10_2,,Discus aureus,276.000003814697,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.737011141796127,0.26298885820387297,0.0,0.0,4.026670993299076,
Discoglossus,pictus,amphibians,Discoglossus_pictus,Amphibians,Amphibians,GCA_027410445.1,GCA_027410455.1,LC,no,no,DisPic,../groups/amphibians/Discoglossus_pictus/heterozygosity/DisPic_FROH.csv,../groups/amphibians/Discoglossus_pictus/heterozygosity/DisPic_whole_genome_mean_heterozygosity.txt,../groups/amphibians/Discoglossus_pictus/heterozygosity/MSMC/Primary_Results/DisPic.msmc2.final.txt,../groups/amphibians/Discoglossus_pictus/heterozygosity/DisPic_Chroms_Lengths.txt,../groups/amphibians/Discoglossus_pictus/heterozygosity/DisPic_Genome_Align.txt,../groups/amphibians/Discoglossus_pictus/heterozygosity/DisPic_alnROH_bins.txt,../groups/amphibians/Discoglossus_pictus/heterozygosity/ROH/DisPic_Auto_ROH_FROH_percent.csv,config_files/amphibians/DisPic_config.yml,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.527,1.527,639308994.0,0.172471672411941,14,0.0,0.0,0.0,0.0,0.0,3706747810.0,TN; IT; MT; FR; DZ; ES; FRA-FR; SIC-SI; SPA-SP; MOR-SP; MA,5_8; 1_4; 15_9; 3_8; 14_1; 14_4; 14_2; 5_2; 5_1; 3_4; 5_7; 15_7; 1_5,,Discoglossus algirus,70.85,43.4,,1.0,1.0,1.0,0.0,0.0,,,,,,,0.0,0.0,
